incident_no,incident_type,address,incident_date,incident_datetime,ESRI_OID,FID
7PA0108729,FALL ON CTY PROP,1500 BLOCKE. COLORADO BL,1950712330,2017-11-17T13:43:46.000Z,1022,915
7PA0108731,TRESPASS        ,300 BLOCK. MONTANA ST,1950712898,2017-11-17T13:49:14.000Z,1023,916
7PA0108732,SUPERVISOR RQST ,200 BLOCK. GARFIELD AV,1950713641,2017-11-17T13:56:57.000Z,1024,917
7PA0108733,415 MISC        , LOS ROBLES / VILLA ST,1950718615,2017-11-17T14:06:31.000Z,1025,918
7PA0108734,FOUND PROPERTY  ,200 BLOCK. CALIFORNIA BL,1950718698,2017-11-17T14:07:14.000Z,1026,919
7PA0108735,VIOL COURT ORDER,100 BLOCK HOLLY ST,1950719302,2017-11-17T14:13:18.000Z,1027,920
7PA0108737,MENTAL HEALTH   ,500 BLOCK. ORANGE GROVE BL,1950721091,2017-11-17T14:31:07.000Z,1028,921
7PA0108738,ID THEFT        ,2900 BLOCK BUTTERCREEK DR,1950722319,2017-11-17T14:43:35.000Z,1029,922
7PA0108739,PUBLIC ASSIST   ,300 BLOCK. MICHIGAN AV,1950722597,2017-11-17T14:46:13.000Z,1030,923
7PA0109811,TRAFFIC STOP    , WALNUT/W PARKWOOD,1953723685,2017-11-20T14:57:01.000Z,805,924
7PA0109891,FOOTBEAT        , FOOTHILL / SUNNYSLOPE AV,1953773919,2017-11-20T19:59:35.000Z,866,925
7PA0109733,PUBLIC ASSIST   ,200 BLOCK. GARFIELD AV,1953687996,2017-11-20T11:00:12.000Z,748,926
7PA0109954,BATTERY         ,400 BLOCKELLMORE WA,1954579019,2017-11-21T00:10:35.000Z,918,927
7PA0109734,VEH IMPOUND     ,500 BLOCK W. HOWARD ST,1953688226,2017-11-20T11:02:42.000Z,749,928
7PA0109736,OTHER PMC       ,3100 BLOCKE. COLORADO BL,1953688485,2017-11-20T11:05:01.000Z,750,929
7PA0109738,415 MISC        ,300 BLOCK. HOLLY ST,1953689111,2017-11-20T11:11:27.000Z,751,930
7PA0109740,CHECK WELFARE   ,700 BLOCK. COLORADO BL,1953690121,2017-11-20T11:21:37.000Z,752,931
7PA0109742,415 MISC        ,1200 BLOCKS. ORANGE GROVE BL,1953690234,2017-11-20T11:22:50.000Z,753,932
7PA0109743,CHECK WELFARE   ,200 BLOCK. WASHINGTON BL #7,1953690484,2017-11-20T11:25:00.000Z,754,933
7PA0109744,TRANSIENT       ,3000 BLOCKE. COLORADO BL,1953691635,2017-11-20T11:36:51.000Z,755,934
7PA0109745,TC HIT/RUN      ,1300 BLOCKN. LAKE AV,1953692206,2017-11-20T11:42:22.000Z,756,935
7PA0109750,TROUBLE UNKNOWN ,300 BLOCK. LAKE AV,1953693540,2017-11-20T11:55:56.000Z,757,936
7PA0109751,415 GROUP       ,800 BLOCK. LAKE AV,1953697990,2017-11-20T12:00:06.000Z,758,937
7PA0109752,DRIVING VIOL    , ALLEN / SAN PASQUAL ST,1953698920,2017-11-20T12:09:36.000Z,759,938
7PA0109753,ANNOY PHONE CALL,1600 BLOCKOAKDALE ST,1953699084,2017-11-20T12:11:00.000Z,760,939
7PA0109755,TRANSIENT       , COLORADO / HALSTEAD ST,1953699394,2017-11-20T12:14:10.000Z,761,940
7PA0109756,TRANSIENT       , LAKE / WALNUT ST,1953699804,2017-11-20T12:18:20.000Z,762,941
7PA0109757,VEH IMPOUND     , COLORADO / ORANGE GROVE,1953699807,2017-11-20T12:18:23.000Z,763,942
7PA0109758,SUSP PERSON     ,100 BLOCK VIRGINIA AV,1953700315,2017-11-20T12:23:31.000Z,764,943
7PA0109759,415 MISC        , FOOTHILL / MICHILLINDA AV,1953700503,2017-11-20T12:25:19.000Z,765,944
7PA0109892,415 MISC        ,300 BLOCK. LAKE AV,1953778198,2017-11-20T20:02:14.000Z,867,945
7PA0109760,ID THEFT        ,700 BLOCK N. MARENGO AV,1953700589,2017-11-20T12:26:05.000Z,766,946
7PA0109955,SUSP PERSON/VEH ,600 BLOCK. WALNUT ST,1954579186,2017-11-21T00:12:02.000Z,919,947
7PA0109812,TRANSIENT       ,1000 BLOCKE. COLORADO BL,1953728207,2017-11-20T15:02:23.000Z,806,948
7PA0109893,TRAFFIC HAZARD  , ALLEN / WASHINGTON BL,1953778403,2017-11-20T20:04:19.000Z,868,949
7PA0109761,NON INJ TC      ,1400 BLOCKN. ALLEN AV,1953700604,2017-11-20T12:26:20.000Z,767,950
7PA0109762,TRAFFIC STOP    , BONITA / DEL MAR BL,1953700922,2017-11-20T12:29:38.000Z,768,951
7PA0109764,MENTAL HEALTH   , CORSON / LAKE AV,1953701294,2017-11-20T12:33:10.000Z,769,952
7PA0109765,SUSP PERSON/VEH ,3400 BLOCKE. COLORADO BL,1953701741,2017-11-20T12:37:57.000Z,770,953
7PA0109767,TRAFFIC STOP    , COLORADO / ORANGE GROVE,1953702928,2017-11-20T12:49:44.000Z,771,954
7PA0109768,OUTSIDE ASSIST  , GLENDALE,1953702998,2017-11-20T12:50:14.000Z,772,955
7PA0109769,SUSP PERSON/VEH ,500 BLOCKESTGATE ST,1953703696,2017-11-20T12:57:12.000Z,773,956
7PA0109771,PED TRAFFIC     ,3800 BLOCKE. FOOTHILL BL,1953703808,2017-11-20T12:58:24.000Z,774,957
7PA0109772,INDECENT EXPOSUR,200 BLOCK. COLORADO BL,1953708017,2017-11-20T13:00:33.000Z,775,958
7PA0109773,FOUND PROPERTY  ,300 BLOCK. LAKE AV,1953708138,2017-11-20T13:01:54.000Z,776,959
7PA0109774,PETTY THEFT     ,100 BLOCK. COLORADO BL #18,1953708590,2017-11-20T13:06:06.000Z,777,960
7PA0109775,TRAFFIC STOP    , EUCLID / WALNUT ST,1953708616,2017-11-20T13:06:32.000Z,778,961
7PA0109776,MISC FELONY     ,900 BLOCK. LAKE AV,1953708917,2017-11-20T13:09:33.000Z,779,962
7PA0109777,MENTAL HEALTH   , LAKE / UNION ST,1953709718,2017-11-20T13:17:34.000Z,780,963
7PA0109778,CHECK WELFARE   ,200 BLOCK. HOLLY ST #344,1953709817,2017-11-20T13:18:33.000Z,781,964
7PA0109779,OUTSIDE ASSIST  ,5600 BLOCK SANTA ANITA,1953710423,2017-11-20T13:24:39.000Z,782,965
7PA0109781,PARKING VIOL    ,2100 BLOCKE. FOOTHILL BL,1953710587,2017-11-20T13:26:03.000Z,783,966
7PA0109782,MEDICAL ASSIST  ,1800 BLOCKE. ORANGE GROVE BL,1953710613,2017-11-20T13:26:29.000Z,784,967
7PA0109784,FOOTBEAT        , VILLA PARK,1953711222,2017-11-20T13:32:38.000Z,785,968
7PA0109786,ID THEFT        ,1800 BLOCK N. MADISON AV,1953711733,2017-11-20T13:37:49.000Z,786,969
7PA0109787,FOOTBEAT        , EDMONSON ALLY,1953711990,2017-11-20T13:40:06.000Z,787,970
7PA0109788,TRAFFIC STOP    , COLORADO / SAN GABRIEL BL,1953712242,2017-11-20T13:42:58.000Z,788,971
7PA0109789,MISC MISDEMEANOR,200 BLOCKRANGE PLACE PASEO,1953713091,2017-11-20T13:51:07.000Z,789,972
7PA0109790,NON INJ TC      , DEL MAR / HUDSON AV,1953713129,2017-11-20T13:51:45.000Z,790,973
7PA0109791,TRAFFIC STOP    , ALLENDALE / MARENGO AV,1953713332,2017-11-20T13:53:48.000Z,791,974
7PA0109792,TRAFFIC STOP    , LAKE / WALNUT ST,1953713743,2017-11-20T13:57:59.000Z,792,975
7PA0109793,PED TRAFFIC     ,1500 BLOCKE. VILLA ST,1953713884,2017-11-20T13:59:00.000Z,793,976
7PA0109795,TRAFFIC STOP    , ALTADENA / VILLA ST,1953718888,2017-11-20T14:09:04.000Z,794,977
7PA0109796,ID THEFT        ,200 BLOCK E. ORANGE GROVE BL,1953718894,2017-11-20T14:09:10.000Z,795,978
7PA0109798,OTHER PMC       ,400 BLOCK. CLAREMONT ST,1953719390,2017-11-20T14:14:06.000Z,796,979
7PA0109799,WARRANT ARREST  ,2800 BLOCKE. WALNUT ST,1953719633,2017-11-20T14:16:49.000Z,797,980
7PA0109801,CHECK WELFARE   ,2000 BLOCKSUMMIT AV,1953719828,2017-11-20T14:18:44.000Z,798,981
7PA0109803,TRANSIENT       , FLINT CANYON TRAIL,1953720012,2017-11-20T14:20:28.000Z,799,982
7PA0109804,SUSPICIOUS CIRC ,2600 BLOCKE. FOOTHILL BL,1953721102,2017-11-20T14:31:18.000Z,800,983
7PA0109805,DRIVE UNLICENSED, UNION / WILSON AV,1953721110,2017-11-20T14:31:26.000Z,801,984
7PA0109806,PUBLIC INTOX    , EL DORADO / OAKLAND AV,1953721985,2017-11-20T14:40:01.000Z,802,985
7PA0109807,TRANSIENT       , FOOTHILL / ROSEMEAD BL,1953722341,2017-11-20T14:43:57.000Z,803,986
7PA0109894,FOOTBEAT        ,2600 BLOCKPALOMA ST,1953779209,2017-11-20T20:12:25.000Z,869,987
7PA0109895,415 BOY/GIRL    ,100 BLOCK DAISY AV,1953779431,2017-11-20T20:14:47.000Z,870,988
7PA0109896,SUSP PERSON/VEH ,1100 BLOCKN. FAIR OAKS AV,1953779941,2017-11-20T20:19:57.000Z,871,989
7PA0109897,FOUND PROPERTY  , FOOTHILL / SANTA PAULA AV,1953780585,2017-11-20T20:26:01.000Z,872,990
7PA0109898,SUSP PERSON     ,1900 BLOCKE. COLORADO BL,1953780616,2017-11-20T20:26:32.000Z,873,991
7PA0109899,SHOPLIFTER      ,800 BLOCK. COLORADO BL,1953780894,2017-11-20T20:29:10.000Z,874,992
7PA0109900,TRANSIENT       ,200 BLOCK. LAKE AV,1953781236,2017-11-20T20:32:52.000Z,875,993
7PA0109901,FOOTBEAT        ,4000 BLOCKOAK GROVE DR,1953781609,2017-11-20T20:36:25.000Z,876,994
7PA0109902,FOOTBEAT        ,1100 BLOCKE. MOUNTAIN ST,1953781703,2017-11-20T20:37:19.000Z,877,995
7PA0109903,TRAFFIC STOP    , LAKE/CORDOVA,1953782022,2017-11-20T20:40:38.000Z,878,996
7PA0109907,BATTERY         , COLORADO / LOS ROBLES AV,1953783584,2017-11-20T20:56:00.000Z,879,997
7PA0109908,FIRE DEPT ASSIST, LAKE / MAPLE ST,1953783897,2017-11-20T20:59:13.000Z,880,998
7PA0109909,FOOTBEAT        ,400 BLOCK. ARROYO BL,1953788418,2017-11-20T21:04:34.000Z,881,999
7PA0109957,PHYSICAL EVIDENC,400 BLOCKELLMORE WA,1954580908,2017-11-21T00:29:24.000Z,920,1000
7PA0109910,PED TRAFFIC     ,2600 BLOCKE. FOOTHILL BL,1953789290,2017-11-20T21:13:06.000Z,882,1001
7PA0109814,TRAFFIC STOP    , CORSON / LAKE AV,1953728700,2017-11-20T15:07:16.000Z,807,1002
7PA0109958,TRAFFIC STOP    ,1400 BLOCKLINCOLN AV,1954582105,2017-11-21T00:41:21.000Z,921,1003
7PA0109959,TRAFFIC STOP    , SUNSET / GLORIETA,1954582316,2017-11-21T00:43:32.000Z,922,1004
7PA0109960,SUPERVISOR RQST ,400 BLOCKELLMORE WA,1954583301,2017-11-21T00:53:17.000Z,923,1005
7PA0109911,GRAND THEFT     ,1800 BLOCKE. COLORADO BL,1953789335,2017-11-20T21:13:51.000Z,883,1006
7PA0109961,SUSP PERSON/VEH , FOREST / PALISADE ST,1954583310,2017-11-21T00:53:26.000Z,924,1007
7PA0109815,415 MISC        ,1100 BLOCKSUMMIT AV,1953729117,2017-11-20T15:11:33.000Z,808,1008
7PA0109913,SUPERVISOR RQST , COLORADO / LOS ROBLES AV,1953789988,2017-11-20T21:20:04.000Z,884,1009
7PA0109817,CHECK WELFARE   ,900 BLOCKVENUE 64,1953729803,2017-11-20T15:18:19.000Z,809,1010
7PA0109962,VEHICLE REPO    ,100 BLOCK S. EL MOLINO AV,1954587988,2017-11-21T01:00:04.000Z,925,1011
7PA0109914,OUTSIDE ASSIST  ,300 BLOCK. LAKE AV,1953790322,2017-11-20T21:23:38.000Z,885,1012
7PA0109818,TROUBLE UNKNOWN ,1000 BLOCKESA VERDE RD,1953730102,2017-11-20T15:21:18.000Z,810,1013
7PA0109963,PED TRAFFIC     , LINCOLN / WASHINGTON BL,1954588286,2017-11-21T01:03:02.000Z,926,1014
7PA0109915,CHECK WELFARE   ,300 BLOCKARGUERITA LN,1953790521,2017-11-20T21:25:37.000Z,886,1015
7PA0109819,SUPERVISOR RQST , EL DORADO / OAKLAND AV,1953730701,2017-11-20T15:27:17.000Z,811,1016
7PA0109965,415 MUSIC       ,1800 BLOCKE. WALNUT ST #3028,1954590588,2017-11-21T01:26:04.000Z,927,1017
7PA0109916,SUSP PERSON     , CORSON / EL MOLINO AV,1953790908,2017-11-20T21:29:24.000Z,887,1018
7PA0109820,MENTAL HEALTH   , GLENARM / MARENGO AV,1953730994,2017-11-20T15:30:10.000Z,812,1019
7PA0109966,TRAFFIC STOP    , FAIR OAKS / WASHINGTON BL,1954591219,2017-11-21T01:32:35.000Z,928,1020
7PA0109917,DRIVING VIOL    , LOS ROBLES / UNION ST,1953791392,2017-11-20T21:34:08.000Z,888,1021
7PA0109821,TRAFFIC STOP    , RAYMOND/NO MOUNTAIN,1953732012,2017-11-20T15:40:28.000Z,813,1022
7PA0109967,SUPERVISOR RQST ,400 BLOCKELLMORE WA,1954592138,2017-11-21T01:41:54.000Z,929,1023
7PA0109919,PUBLIC INTOX    , COLORADO / LOS ROBLES AV,1953792095,2017-11-20T21:41:11.000Z,889,1024
7PA0109822,FOUND PROPERTY  ,0 BLOCK COLORADO BL,1953732089,2017-11-20T15:41:05.000Z,814,1025
7PA0109968,CITIZEN FLAG    , COLORADO / RAYMOND AV,1954592293,2017-11-21T01:43:09.000Z,930,1026
7PA0109921,SUPERVISOR RQST , COLORADO / LOS ROBLES AV,1953792242,2017-11-20T21:42:58.000Z,890,1027
7PA0109823,VEH IMPOUND     ,500 BLOCK. ARROYO PK,1953732341,2017-11-20T15:43:57.000Z,815,1028
7PA0109969,TRANSIENT       ,700 BLOCK. ARROYO PK,1954593834,2017-11-21T01:58:50.000Z,931,1029
7PA0109922,TRAFFIC STOP    , LOS ROBLES / MOUNTAIN ST,1953792513,2017-11-20T21:45:29.000Z,891,1030
7PA0109923,NON INJ TC      , COLORADO / MADRE ST,1953793014,2017-11-20T21:50:30.000Z,892,1031
7PA0109924,FOOTBEAT        ,700 BLOCK. WASHINGTON BL,1953793018,2017-11-20T21:50:34.000Z,893,1032
7PA0109926,FOOTBEAT        ,300 BLOCK. RAYMOND AV,1953793238,2017-11-20T21:52:54.000Z,894,1033
7PA0109927,415 FAMILY      ,400 BLOCK. EUCLID AV #11,1953797984,2017-11-20T22:00:00.000Z,895,1034
7PA0109928,TRAFFIC STOP    , GREEN / LAKE AV,1953798292,2017-11-20T22:03:08.000Z,896,1035
7PA0109929,FOOTBEAT        ,100 BLOCK HOLLY ST,1953798321,2017-11-20T22:03:37.000Z,897,1036
7PA0109931,PED TRAFFIC     , CORSON / LOS ROBLES AV,1953800103,2017-11-20T22:21:19.000Z,898,1037
7PA0109932,SUSP PERSON     ,100 BLOCK ALLEN AV,1953800392,2017-11-20T22:24:08.000Z,899,1038
7PA0109933,TRAFFIC STOP    , CORDOVA / LOS ROBLES AV,1953800436,2017-11-20T22:24:52.000Z,900,1039
7PA0109934,TRANSIENT       ,300 BLOCK. LOS ROBLES AV,1953800510,2017-11-20T22:25:26.000Z,901,1040
7PA0109935,TC HIT/RUN      , FOOTHILL/ROSEMEAD BL,1953801001,2017-11-20T22:30:17.000Z,902,1041
7PA0109936,TRAFFIC STOP    , FOOTHILL FWY / HILL SB ON 210WB,1953801243,2017-11-20T22:32:59.000Z,903,1042
7PA0109937,FOOTBEAT        ,3100 BLOCKE. DEL MAR BL,1953801299,2017-11-20T22:33:15.000Z,904,1043
7PA0109939,TRAFFIC STOP    , LOS ROBLES / PRESCOTT ST,1953803030,2017-11-20T22:50:46.000Z,905,1044
7PA0109940,415 FAMILY      ,300 BLOCK. GREENWOOD AV,1953803689,2017-11-20T22:57:05.000Z,906,1045
7PA0109941,MENTAL HEALTH   ,100 BLOCK CATALINA AV,1953808403,2017-11-20T23:04:19.000Z,907,1046
7PA0109942,TRESPASS        ,2900 BLOCKE. COLORADO BL,1953809534,2017-11-20T23:15:50.000Z,908,1047
7PA0109943,TRAFFIC STOP    , HOLLY / ORANGE GROVE BL,1953810221,2017-11-20T23:22:37.000Z,909,1048
7PA0109944,415 BOY/GIRL    , COLORADO / DAISY AV,1953810320,2017-11-20T23:23:36.000Z,910,1049
7PA0109945,415 MISC        ,200 BLOCK. LAKE AV,1953811339,2017-11-20T23:33:55.000Z,911,1050
7PA0109946,MISSING PERSON  ,900 BLOCKVENUE 64,1953812223,2017-11-20T23:42:39.000Z,912,1051
7PA0109947,PED TRAFFIC     , FOOTHILL / KINNELOA AV,1953812441,2017-11-20T23:44:57.000Z,913,1052
7PA0109948,VEHICLE REPO    ,900 BLOCK BELL ST,1953812529,2017-11-20T23:45:45.000Z,914,1053
7PA0109949,FIRE DEPT ASSIST,200 BLOCK. GARFIELD AV,1953812622,2017-11-20T23:46:38.000Z,915,1054
7PA0109950,SUSP PERSON/VEH , GLEN OAKS / PANORAMA PL,1953813012,2017-11-20T23:50:28.000Z,916,1055
7PA0109971,415 MISC        , COLORADO / FAIR OAKS AV,1954603921,2017-11-21T02:59:37.000Z,932,1056
7PA0109972,FOOTBEAT        ,3100 BLOCKE. COLORADO BL,1954608642,2017-11-21T03:06:58.000Z,933,1057
7PA0109973,TRANSIENT       ,100 BLOCKISTA AV #109,1954612390,2017-11-21T03:44:06.000Z,934,1058
7PA0109974,415 MISC        ,700 BLOCK. ARROYO PK,1954612914,2017-11-21T03:49:30.000Z,935,1059
7PA0109975,415 MUSIC       ,600 BLOCK. LOS ROBLES AV,1954619822,2017-11-21T04:18:38.000Z,936,1060
7PA0109976,TRAFFIC STOP    , MENTOR / ORANGE GROVE BL,1954621202,2017-11-21T04:32:18.000Z,937,1061
7PA0109977,RETURNED MISSING,900 BLOCKVENUE 64,1954628802,2017-11-21T05:08:18.000Z,938,1062
7PA0109978,PUBLIC ASSIST   ,200 BLOCKARLTON AV #3,1954632520,2017-11-21T05:45:36.000Z,939,1063
7PA0109979,415 MISC        ,800 BLOCK. ARROYO PK,1954633796,2017-11-21T05:58:12.000Z,940,1064
7PA0109980,OUTSIDE ASSIST  ,400 BLOCK. ALLEN AV,1954638333,2017-11-21T06:03:49.000Z,941,1065
7PA0109981,TRAFFIC STOP    , GREEN EO LAKE,1954640406,2017-11-21T06:24:22.000Z,942,1066
7PA0109982,TRANSIENT       , ORANGE GROVE / VENTURA FWY ST,1954643191,2017-11-21T06:52:07.000Z,943,1067
7PA0109983,PED TRAFFIC     , MENTOR SO BOSTON CT,1954643236,2017-11-21T06:52:52.000Z,944,1068
7PA0109984,TRANSIENT       ,400 BLOCK. COLORADO BL,1954643298,2017-11-21T06:53:14.000Z,945,1069
7PA0109985,TRESPASS        ,300 BLOCKINDA ROSA AV,1954648637,2017-11-21T07:06:53.000Z,946,1070
7PA0109986,DRIVING VIOL    , LAKE / WALNUT ST,1954649699,2017-11-21T07:17:15.000Z,947,1071
7PA0109987,FOOTBEAT        ,1300 BLOCKW. COLORADO AV,1954650143,2017-11-21T07:21:59.000Z,948,1072
7PA0108620,TRANSIENT       ,1300 BLOCKN. LAKE AV,1950658193,2017-11-17T08:02:09.000Z,949,1073
7PA0108622,TRANSIENT       ,500 BLOCKORDOVA ST,1950658440,2017-11-17T08:04:56.000Z,950,1074
7PA0108623,415 FAMILY      ,1000 BLOCK. HUDSON AV,1950660132,2017-11-17T08:21:48.000Z,951,1075
7PA0108624,SUSP PERSON/VEH ,600 BLOCK. SUNNYSLOPE AV,1950660797,2017-11-17T08:28:13.000Z,952,1076
7PA0108625,HEALTH & SAFETY ,400 BLOCK. WASHINGTON BL,1950661086,2017-11-17T08:31:02.000Z,953,1077
7PA0108627,TRAFFIC HAZARD  , ARROYO / GLENARM ST,1950661421,2017-11-17T08:34:37.000Z,954,1078
7PA0108628,TRANSIENT       , FOOTHILL / SIERRA MADRE BL,1950661728,2017-11-17T08:37:44.000Z,955,1079
7PA0108630,TROUBLE UNKNOWN ,300 BLOCK. WASHINGTON BL #105,1950662013,2017-11-17T08:40:29.000Z,956,1080
7PA0108631,SUSP PERSON     , PICO / RAYMOND AV,1950662712,2017-11-17T08:47:28.000Z,957,1081
7PA0108632,TRESPASS        ,2800 BLOCKE. WALNUT ST,1950662730,2017-11-17T08:47:46.000Z,958,1082
7PA0108633,TRANSIENT       , CORDOVA / EL MOLINO AV,1950662999,2017-11-17T08:50:15.000Z,959,1083
7PA0108635,INJ TC          , SINALOA / WASHINGTON BL,1950663628,2017-11-17T08:56:44.000Z,960,1084
7PA0108636,FOOTBEAT        ,100 BLOCK HOLLY ST,1950663928,2017-11-17T08:59:44.000Z,961,1085
7PA0108638,PED TRAFFIC     , BELLEVUE / RAYMOND AV,1950668513,2017-11-17T09:05:29.000Z,962,1086
7PA0108641,415 MISC        ,300 BLOCK. ORANGE GROVE BL #306,1950668699,2017-11-17T09:07:15.000Z,963,1087
7PA0108642,WARRANT ARREST  ,400 BLOCK. LAKE AV,1950668941,2017-11-17T09:09:57.000Z,964,1088
7PA0108643,PUBLIC INTOX    ,1300 BLOCKN. LAKE AV,1950669536,2017-11-17T09:15:52.000Z,965,1089
7PA0108646,LOST/STOLEN PROP,700 BLOCK N. FAIR OAKS AV,1950671199,2017-11-17T09:32:15.000Z,966,1090
7PA0108647,FOOTBEAT        ,3000 BLOCKE. COLORADO BL,1950671495,2017-11-17T09:35:11.000Z,967,1091
7PA0108649,CHECK WELFARE   ,400 BLOCK. MENTOR AV,1950672220,2017-11-17T09:42:36.000Z,968,1092
7PA0108651,TRAFFIC STOP    , LAKE / MOUNTAIN ST,1950672594,2017-11-17T09:46:10.000Z,969,1093
7PA0108652,PUBLIC INTOX    ,2200 BLOCKE. COLORADO BL,1950673307,2017-11-17T09:53:23.000Z,970,1094
7PA0108654,415 MISC        ,900 BLOCKLIZABETH ST,1950678019,2017-11-17T10:00:35.000Z,971,1095
7PA0108655,LOST/STOLEN PROP,100 BLOCK WAVERLY DR,1950678238,2017-11-17T10:02:54.000Z,972,1096
7PA0108656,VEHICLE REPO    ,2700 BLOCK E. FOOTHILL BL,1950678442,2017-11-17T10:04:58.000Z,973,1097
7PA0109824,CITIZEN FLAG    ,1100 BLOCKE. GREEN,1953732502,2017-11-20T15:45:18.000Z,816,1098
7PA0109825,TRANSIENT       ,400 BLOCK. RAYMOND AV,1953732935,2017-11-20T15:49:51.000Z,817,1099
7PA0109826,TROUBLE UNKNOWN ,1100 BLOCKSUMMIT AV,1953733485,2017-11-20T15:55:01.000Z,818,1100
7PA0109827,TRAFFIC STOP    , WALNUT/SAN MARION,1953733719,2017-11-20T15:57:35.000Z,819,1101
7PA0109828,DRIVING VIOL    , COLORADO / SAN GABRIEL BL,1953738209,2017-11-20T16:02:25.000Z,820,1102
7PA0109829,FOOTBEAT        ,0 BLOCK WASHINGTON BL,1953738896,2017-11-20T16:09:12.000Z,821,1103
7PA0109830,ID THEFT        ,1200 BLOCK S. EUCLID AV,1953739704,2017-11-20T16:17:20.000Z,822,1104
7PA0109831,PETTY THEFT     ,800 BLOCK E. ORANGE GROVE BL,1953739707,2017-11-20T16:17:23.000Z,823,1105
7PA0109833,TRAFFIC STOP    , SAN PASQU/ E LAKE,1953739836,2017-11-20T16:18:52.000Z,824,1106
7PA0109835,TRAFFIC STOP    , MARENGO / ORANGE GROVE BL,1953740593,2017-11-20T16:26:09.000Z,825,1107
7PA0109837,TRAFFIC STOP    , LAKE/SO WASH,1953741033,2017-11-20T16:30:49.000Z,826,1108
7PA0109838,CHILD ABUSE     ,0 BLOCK WASHINGTON BL,1953741226,2017-11-20T16:32:42.000Z,827,1109
7PA0109840,TRANSIENT       ,1100 BLOCKE. VILLA ST,1953742224,2017-11-20T16:42:40.000Z,828,1110
7PA0109841,VEH IMPOUND     ,100 BLOCK. ALLEN AV,1953742710,2017-11-20T16:47:26.000Z,829,1111
7PA0109842,TRAFFIC STOP    , MAPLE/WO HILL,1953742723,2017-11-20T16:47:39.000Z,830,1112
7PA0109843,OUTSIDE REFERRAL,1600 BLOCKE. COLORADO BL,1953743027,2017-11-20T16:50:43.000Z,831,1113
7PA0109843,REFERRED OUT    ,1600 BLOCKE. COLORADO BL,1953743027,2017-11-20T16:50:43.000Z,831,1114
7PA0109844,INJ TC          , GARFIELD / WALNUT ST,1953743292,2017-11-20T16:53:08.000Z,832,1115
7PA0109846,VEH IMPOUND     ,1100 BLOCKCHURCH ST,1953748202,2017-11-20T17:02:18.000Z,833,1116
7PA0109847,VEH IMPOUND     ,1400 BLOCKIOWA AV,1953748285,2017-11-20T17:03:01.000Z,834,1117
7PA0109849,FOUND PROPERTY  ,200 BLOCK. GARFIELD AV,1953749336,2017-11-20T17:13:52.000Z,835,1118
7PA0109850,TC HIT/RUN      ,300 BLOCKORDOVA ST,1953750606,2017-11-20T17:26:22.000Z,836,1119
7PA0109854,HEALTH & SAFETY ,1000 BLOCKN. FAIR OAKS AV,1953751134,2017-11-20T17:31:50.000Z,837,1120
7PA0109855,NON INJ TC      , DEL MAR / RAYMOND AV,1953751792,2017-11-20T17:38:08.000Z,838,1121
7PA0109856,FOOTBEAT        ,200 BLOCK. CALIFORNIA BL,1953753292,2017-11-20T17:53:08.000Z,839,1122
7PA0109857,415 FIGHT       ,1000 BLOCKN. FAIR OAKS AV,1953753301,2017-11-20T17:53:17.000Z,840,1123
7PA0109859,THROW AT MOV VEH, HUDSON / UNION ST,1953758422,2017-11-20T18:04:38.000Z,841,1124
7PA0109861,415 MISC        ,1700 BLOCKPALOMA ST,1953758836,2017-11-20T18:08:52.000Z,842,1125
7PA0109862,415 MISC        ,800 BLOCKORDOVA,1953759899,2017-11-20T18:19:15.000Z,843,1126
7PA0109864,CRITICAL MISSING,1800 BLOCKE. WALNUT ST #2043,1953759942,2017-11-20T18:19:58.000Z,844,1127
7PA0109866,NON INJ TC      ,200 BLOCK. MENTOR AV,1953760320,2017-11-20T18:23:36.000Z,845,1128
7PA0109868,415 MISC        ,1100 BLOCKE. COLORADO BL,1953760522,2017-11-20T18:25:38.000Z,846,1129
7PA0109869,NON INJ TC      ,700 BLOCK. COLORADO BL,1953760806,2017-11-20T18:28:22.000Z,847,1130
7PA0109870,OUTSIDE ASSIST  ,400 BLOCK. POPPYFIELD DR,1953761392,2017-11-20T18:34:08.000Z,848,1131
7PA0109871,FOOTBEAT        ,2800 BLOCKE. WALNUT ST,1953761530,2017-11-20T18:35:46.000Z,849,1132
7PA0109872,SUSP PERSON/VEH , NINA/SUNNYSLOPE,1953761894,2017-11-20T18:39:10.000Z,850,1133
7PA0109873,INJ TC HIT/RUN  , SIERRA BONITA / WASHINGTON BL,1953762225,2017-11-20T18:42:41.000Z,851,1134
7PA0109874,415 MISC        ,900 BLOCK. OAKLAND AV,1953762293,2017-11-20T18:43:09.000Z,852,1135
7PA0109875,SUSP PERSON/VEH ,200 BLOCK. SAN MARINO AV,1953762394,2017-11-20T18:44:10.000Z,853,1136
7PA0109876,FOOTBEAT        ,400 BLOCK. VILLA ST,1953762684,2017-11-20T18:47:00.000Z,854,1137
7PA0109879,DRIVING VIOL    , DEL MAR / SAN GABRIEL BL,1953767985,2017-11-20T19:00:01.000Z,855,1138
7PA0109880,SUSP PERSON     ,200 BLOCKRLINGTON DR,1953768026,2017-11-20T19:00:42.000Z,856,1139
7PA0109881,CHECK WELFARE   ,100 BLOCKAR VISTA AV #201,1953768427,2017-11-20T19:04:43.000Z,857,1140
